DateTime,co2_concentration,air_temperature,relative_humidity,apt_no,room_no,kitchen,livingroom,bedroom,office,kitchen_livingroom,room_type,floor_area,Hour of the day,Day number of the week,window_opening_gt,occupancy_ground_truth
05-02-23 08:15,846.2,21.1,29,5,15,0,1,0,0,0,4,21,8,7,0,0
05-02-23 08:20,860.6,21.1,29,5,15,0,1,0,0,0,4,21,8,7,0,0
05-02-23 08:25,858.9,21.1,29,5,15,0,1,0,0,0,4,21,8,7,0,0
05-02-23 08:30,857.2,21.1,29,5,15,0,1,0,0,0,4,21,8,7,0,0
05-02-23 08:35,853.4,21.2,29.1,5,15,0,1,0,0,0,4,21,8,7,0,0
05-02-23 08:40,851.8,21.2,29.1,5,15,0,1,0,0,0,4,21,8,7,0,0
05-02-23 08:45,862.5,21.2,29.1,5,15,0,1,0,0,0,4,21,8,7,0,0
05-02-23 08:50,853.4,21.2,29.1,5,15,0,1,0,0,0,4,21,8,7,0,0
05-02-23 08:55,858.7,21.2,29.2,5,15,0,1,0,0,0,4,21,8,7,0,0
05-02-23 09:00,861.7,21.2,29.2,5,15,0,1,0,0,0,4,21,9,7,0,0
05-02-23 09:05,864.2,21.2,29.1,5,15,0,1,0,0,0,4,21,9,7,0,0
05-02-23 09:10,862.6,21.2,29.2,5,15,0,1,0,0,0,4,21,9,7,0,0
05-02-23 09:15,872.9,21.2,29.3,5,15,0,1,0,0,0,4,21,9,7,0,0
05-02-23 09:20,861.8,21.2,29.3,5,15,0,1,0,0,0,4,21,9,7,0,0
05-02-23 09:25,868.7,21.2,29.3,5,15,0,1,0,0,0,4,21,9,7,0,0
05-02-23 09:30,874.1,21.2,29.3,5,15,0,1,0,0,0,4,21,9,7,0,0
05-02-23 09:35,862.2,21.2,29.3,5,15,0,1,0,0,0,4,21,9,7,0,0
05-02-23 09:40,855.2,21.2,29.2,5,15,0,1,0,0,0,4,21,9,7,0,0
05-02-23 09:45,862.3,21.2,29.3,5,15,0,1,0,0,0,4,21,9,7,0,0
05-02-23 09:50,864.6,21.2,29.2,5,15,0,1,0,0,0,4,21,9,7,0,0
05-02-23 09:55,875.8,21.2,29.2,5,15,0,1,0,0,0,4,21,9,7,0,0
05-02-23 10:00,871.1,21.2,29.3,5,15,0,1,0,0,0,4,21,10,7,0,0
05-02-23 10:05,874,21.2,29.4,5,15,0,1,0,0,0,4,21,10,7,0,1
05-02-23 10:10,880.7,21.2,29.4,5,15,0,1,0,0,0,4,21,10,7,0,1
05-02-23 10:15,878.4,21.2,29.3,5,15,0,1,0,0,0,4,21,10,7,0,1
05-02-23 10:20,881.8,21.2,29.4,5,15,0,1,0,0,0,4,21,10,7,0,1
05-02-23 10:25,893.5,21.2,29.3,5,15,0,1,0,0,0,4,21,10,7,0,1
05-02-23 10:30,894.3,21.3,29.4,5,15,0,1,0,0,0,4,21,10,7,0,1
05-02-23 10:35,891.4,21.3,29.5,5,15,0,1,0,0,0,4,21,10,7,0,1
05-02-23 10:40,887.1,21.3,29.4,5,15,0,1,0,0,0,4,21,10,7,0,1
05-02-23 10:45,884.9,21.3,29.5,5,15,0,1,0,0,0,4,21,10,7,0,1
05-02-23 10:50,895.2,21.3,29.5,5,15,0,1,0,0,0,4,21,10,7,0,1
05-02-23 10:55,888.6,21.3,29.5,5,15,0,1,0,0,0,4,21,10,7,0,1
05-02-23 11:00,895.5,21.3,29.5,5,15,0,1,0,0,0,4,21,11,7,0,1
05-02-23 11:05,894.1,21.3,29.6,5,15,0,1,0,0,0,4,21,11,7,0,1
05-02-23 11:10,908.1,21.3,29.5,5,15,0,1,0,0,0,4,21,11,7,0,1
05-02-23 11:15,890.6,21.3,29.6,5,15,0,1,0,0,0,4,21,11,7,0,1
05-02-23 11:20,914.2,21.3,29.7,5,15,0,1,0,0,0,4,21,11,7,0,1
05-02-23 11:25,948,21.3,30.4,5,15,0,1,0,0,0,4,21,11,7,0,1
05-02-23 11:30,967.3,21.3,31.2,5,15,0,1,0,0,0,4,21,11,7,0,1
05-02-23 11:35,984,21.4,32,5,15,0,1,0,0,0,4,21,11,7,0,1
05-02-23 11:40,1012.4,21.4,32.5,5,15,0,1,0,0,0,4,21,11,7,0,1
05-02-23 11:45,1064.1,21.4,33,5,15,0,1,0,0,0,4,21,11,7,0,1
05-02-23 11:50,1069.1,21.4,33.4,5,15,0,1,0,0,0,4,21,11,7,0,1
05-02-23 11:55,1080,21.5,33.4,5,15,0,1,0,0,0,4,21,11,7,0,1
05-02-23 12:00,1007.2,21.4,32.7,5,15,0,1,0,0,0,4,21,12,7,0,1
05-02-23 12:05,994.4,21.4,32.6,5,15,0,1,0,0,0,4,21,12,7,0,1
05-02-23 12:10,1027.7,21.5,32.6,5,15,0,1,0,0,0,4,21,12,7,0,1
05-02-23 12:15,1034,21.4,32.5,5,15,0,1,0,0,0,4,21,12,7,0,1
05-02-23 12:20,1032.8,21.4,32.5,5,15,0,1,0,0,0,4,21,12,7,0,1
05-02-23 12:25,1046.7,21.5,32.4,5,15,0,1,0,0,0,4,21,12,7,0,1
05-02-23 12:30,1033,21.5,32.4,5,15,0,1,0,0,0,4,21,12,7,0,1
05-02-23 12:35,1006.6,21.5,32.3,5,15,0,1,0,0,0,4,21,12,7,0,1
05-02-23 12:40,1016.1,21.5,32.3,5,15,0,1,0,0,0,4,21,12,7,0,1
05-02-23 12:45,996.7,21.5,32.2,5,15,0,1,0,0,0,4,21,12,7,0,1
05-02-23 12:50,989.1,21.6,32.1,5,15,0,1,0,0,0,4,21,12,7,0,1
05-02-23 12:55,960.8,21.6,32.1,5,15,0,1,0,0,0,4,21,12,7,0,1
05-02-23 13:00,965.9,21.6,32,5,15,0,1,0,0,0,4,21,13,7,0,1
05-02-23 13:05,955.5,21.6,31.9,5,15,0,1,0,0,0,4,21,13,7,0,1
05-02-23 13:10,925.7,21.7,31.8,5,15,0,1,0,0,0,4,21,13,7,0,1
05-02-23 13:15,911.7,21.7,31.7,5,15,0,1,0,0,0,4,21,13,7,0,1
05-02-23 13:20,901.9,21.8,31.7,5,15,0,1,0,0,0,4,21,13,7,0,1
05-02-23 13:25,890.6,21.8,31.6,5,15,0,1,0,0,0,4,21,13,7,0,1
05-02-23 13:30,888.6,21.9,31.5,5,15,0,1,0,0,0,4,21,13,7,0,1
05-02-23 13:35,888.8,21.9,31.6,5,15,0,1,0,0,0,4,21,13,7,0,1
05-02-23 13:40,912.4,22,31.6,5,15,0,1,0,0,0,4,21,13,7,0,1
05-02-23 13:45,928.9,22.1,31.5,5,15,0,1,0,0,0,4,21,13,7,0,1
05-02-23 13:50,895.7,22.2,31.5,5,15,0,1,0,0,0,4,21,13,7,0,1
05-02-23 13:55,891.1,22.2,31.4,5,15,0,1,0,0,0,4,21,13,7,0,1
05-02-23 14:00,882.2,22.2,31.5,5,15,0,1,0,0,0,4,21,14,7,0,1
05-02-23 14:05,871.4,22.2,31.5,5,15,0,1,0,0,0,4,21,14,7,0,0
05-02-23 14:10,887.7,22.2,31.6,5,15,0,1,0,0,0,4,21,14,7,0,0
05-02-23 14:15,838.3,22.2,31.4,5,15,0,1,0,0,0,4,21,14,7,0,0
05-02-23 14:20,830.7,22.2,31.1,5,15,0,1,0,0,0,4,21,14,7,0,0
05-02-23 14:25,830.8,22.2,31.1,5,15,0,1,0,0,0,4,21,14,7,0,0
05-02-23 14:30,834.6,22.2,31.2,5,15,0,1,0,0,0,4,21,14,7,0,0
05-02-23 14:35,858.5,22.2,31.2,5,15,0,1,0,0,0,4,21,14,7,0,0
05-02-23 14:40,855.8,22.2,31.2,5,15,0,1,0,0,0,4,21,14,7,0,0
05-02-23 14:45,830.2,22.2,31.2,5,15,0,1,0,0,0,4,21,14,7,0,0
05-02-23 14:50,868.9,22.3,31.2,5,15,0,1,0,0,0,4,21,14,7,0,0
05-02-23 14:55,873,22.3,31.3,5,15,0,1,0,0,0,4,21,14,7,0,0
05-02-23 15:00,879.9,22.3,31.4,5,15,0,1,0,0,0,4,21,15,7,0,0
05-02-23 15:05,894.7,22.2,31.5,5,15,0,1,0,0,0,4,21,15,7,0,0
05-02-23 15:10,907.8,22.2,31.6,5,15,0,1,0,0,0,4,21,15,7,0,0
05-02-23 15:15,881.1,22.2,31.5,5,15,0,1,0,0,0,4,21,15,7,0,0
05-02-23 15:20,891.2,22.2,31.5,5,15,0,1,0,0,0,4,21,15,7,0,0
05-02-23 15:25,900.3,22.2,31.5,5,15,0,1,0,0,0,4,21,15,7,0,0
05-02-23 15:30,888.4,22.3,31.4,5,15,0,1,0,0,0,4,21,15,7,0,0
05-02-23 15:35,849.6,22.2,31.4,5,15,0,1,0,0,0,4,21,15,7,0,0
05-02-23 15:40,851.6,22.2,31.3,5,15,0,1,0,0,0,4,21,15,7,0,0
05-02-23 15:45,831.1,22.2,31.2,5,15,0,1,0,0,0,4,21,15,7,0,0
05-02-23 15:50,831.9,22.1,31.2,5,15,0,1,0,0,0,4,21,15,7,0,0
05-02-23 15:55,801.2,22.1,31.1,5,15,0,1,0,0,0,4,21,15,7,0,0
05-02-23 16:00,778.1,22.1,31.1,5,15,0,1,0,0,0,4,21,16,7,0,0
05-02-23 16:05,799.6,22.1,31,5,15,0,1,0,0,0,4,21,16,7,0,0
05-02-23 16:10,778.8,22,31,5,15,0,1,0,0,0,4,21,16,7,0,0
05-02-23 16:15,767.2,22,30.9,5,15,0,1,0,0,0,4,21,16,7,0,0
05-02-23 16:20,746.7,22,30.9,5,15,0,1,0,0,0,4,21,16,7,0,0
05-02-23 16:25,742.7,22,30.8,5,15,0,1,0,0,0,4,21,16,7,0,0
05-02-23 16:30,752.6,21.9,30.8,5,15,0,1,0,0,0,4,21,16,7,0,0
05-02-23 16:35,734.3,21.9,30.7,5,15,0,1,0,0,0,4,21,16,7,0,0
05-02-23 16:40,758,21.9,30.7,5,15,0,1,0,0,0,4,21,16,7,0,0
05-02-23 16:45,737.7,21.9,30.7,5,15,0,1,0,0,0,4,21,16,7,0,0
05-02-23 16:50,719.6,21.8,30.7,5,15,0,1,0,0,0,4,21,16,7,0,0
05-02-23 16:55,718.1,21.8,30.6,5,15,0,1,0,0,0,4,21,16,7,0,0
05-02-23 17:00,712.2,21.8,30.7,5,15,0,1,0,0,0,4,21,17,7,0,0
05-02-23 17:05,716.2,21.8,30.6,5,15,0,1,0,0,0,4,21,17,7,0,0
05-02-23 17:10,717,21.7,30.5,5,15,0,1,0,0,0,4,21,17,7,0,0
05-02-23 17:15,709,21.7,30.5,5,15,0,1,0,0,0,4,21,17,7,0,0
05-02-23 17:20,717,21.7,30.5,5,15,0,1,0,0,0,4,21,17,7,0,0
05-02-23 17:25,685.4,21.7,30.4,5,15,0,1,0,0,0,4,21,17,7,0,0
05-02-23 17:30,673.9,21.7,30.4,5,15,0,1,0,0,0,4,21,17,7,0,0
05-02-23 17:35,688.4,21.6,30.4,5,15,0,1,0,0,0,4,21,17,7,0,0
05-02-23 17:40,697,21.6,30.3,5,15,0,1,0,0,0,4,21,17,7,0,0
05-02-23 17:45,680.1,21.6,30.3,5,15,0,1,0,0,0,4,21,17,7,0,0
05-02-23 17:50,681.2,21.6,30.2,5,15,0,1,0,0,0,4,21,17,7,0,0
05-02-23 17:55,676.2,21.5,30.2,5,15,0,1,0,0,0,4,21,17,7,0,0
05-02-23 18:00,688.8,21.5,30.1,5,15,0,1,0,0,0,4,21,18,7,0,0
05-02-23 18:05,684.6,21.5,30.1,5,15,0,1,0,0,0,4,21,18,7,0,0
05-02-23 18:10,653.9,21.5,30,5,15,0,1,0,0,0,4,21,18,7,0,0
05-02-23 18:15,669.6,21.5,30,5,15,0,1,0,0,0,4,21,18,7,0,0
05-02-23 18:20,664,21.5,29.9,5,15,0,1,0,0,0,4,21,18,7,0,0
05-02-23 18:25,647.4,21.4,29.9,5,15,0,1,0,0,0,4,21,18,7,0,0
05-02-23 18:30,640.7,21.4,29.9,5,15,0,1,0,0,0,4,21,18,7,0,0
05-02-23 18:35,658.5,21.4,29.9,5,15,0,1,0,0,0,4,21,18,7,0,0
05-02-23 18:40,651.7,21.4,29.9,5,15,0,1,0,0,0,4,21,18,7,0,0
05-02-23 18:45,674.7,21.4,29.8,5,15,0,1,0,0,0,4,21,18,7,0,0
05-02-23 18:50,650.1,21.4,29.7,5,15,0,1,0,0,0,4,21,18,7,0,0
05-02-23 18:55,656.2,21.4,29.7,5,15,0,1,0,0,0,4,21,18,7,0,0
05-02-23 19:00,662.4,21.3,29.7,5,15,0,1,0,0,0,4,21,19,7,0,0
05-02-23 19:05,657.8,21.3,29.7,5,15,0,1,0,0,0,4,21,19,7,0,0
05-02-23 19:10,644.4,21.3,29.6,5,15,0,1,0,0,0,4,21,19,7,0,0
05-02-23 19:15,636.3,21.3,29.6,5,15,0,1,0,0,0,4,21,19,7,0,0
05-02-23 19:20,625.6,21.3,29.5,5,15,0,1,0,0,0,4,21,19,7,0,0
05-02-23 19:25,637.3,21.3,29.5,5,15,0,1,0,0,0,4,21,19,7,0,0
05-02-23 19:30,639.4,21.3,29.5,5,15,0,1,0,0,0,4,21,19,7,0,0
05-02-23 19:35,634.3,21.3,29.5,5,15,0,1,0,0,0,4,21,19,7,0,0
05-02-23 19:40,620.9,21.3,29.4,5,15,0,1,0,0,0,4,21,19,7,0,0
05-02-23 19:45,632.1,21.3,29.4,5,15,0,1,0,0,0,4,21,19,7,0,0
05-02-23 19:50,636.8,21.2,29.5,5,15,0,1,0,0,0,4,21,19,7,0,0
05-02-23 19:55,658.2,21.2,29.6,5,15,0,1,0,0,0,4,21,19,7,0,0
05-02-23 20:00,675.6,21.2,29.8,5,15,0,1,0,0,0,4,21,20,7,0,0
05-02-23 20:05,696,21.2,29.9,5,15,0,1,0,0,0,4,21,20,7,0,1
05-02-23 20:10,739.9,21.2,30.1,5,15,0,1,0,0,0,4,21,20,7,0,1
05-02-23 20:15,779.9,21.2,30.2,5,15,0,1,0,0,0,4,21,20,7,0,1
05-02-23 20:20,782.8,21.2,30.4,5,15,0,1,0,0,0,4,21,20,7,0,1
05-02-23 20:25,787.7,21.2,30.4,5,15,0,1,0,0,0,4,21,20,7,0,1
05-02-23 20:30,795.9,21.3,30.5,5,15,0,1,0,0,0,4,21,20,7,0,1
05-02-23 20:35,832.5,21.3,30.6,5,15,0,1,0,0,0,4,21,20,7,0,1
05-02-23 20:40,833.3,21.3,30.6,5,15,0,1,0,0,0,4,21,20,7,0,1
05-02-23 20:45,828.7,21.3,30.7,5,15,0,1,0,0,0,4,21,20,7,0,1
05-02-23 20:50,883.4,21.3,30.9,5,15,0,1,0,0,0,4,21,20,7,0,1
05-02-23 20:55,896,21.3,31,5,15,0,1,0,0,0,4,21,20,7,0,1
05-02-23 21:00,888.7,21.3,31,5,15,0,1,0,0,0,4,21,21,7,0,1
05-02-23 21:05,921.3,21.3,31,5,15,0,1,0,0,0,4,21,21,7,0,1
05-02-23 21:10,917.8,21.3,30.9,5,15,0,1,0,0,0,4,21,21,7,0,1
05-02-23 21:15,932.5,21.3,31.1,5,15,0,1,0,0,0,4,21,21,7,0,1
05-02-23 21:20,924.4,21.3,31,5,15,0,1,0,0,0,4,21,21,7,0,1
05-02-23 21:25,936.5,21.3,30.9,5,15,0,1,0,0,0,4,21,21,7,0,1
05-02-23 21:30,931.5,21.3,31,5,15,0,1,0,0,0,4,21,21,7,0,1
05-02-23 21:35,917.1,21.3,30.8,5,15,0,1,0,0,0,4,21,21,7,0,1
05-02-23 21:40,934.8,21.3,30.8,5,15,0,1,0,0,0,4,21,21,7,0,1
05-02-23 21:45,926,21.3,30.8,5,15,0,1,0,0,0,4,21,21,7,0,1
05-02-23 21:50,944.2,21.3,30.8,5,15,0,1,0,0,0,4,21,21,7,0,1
05-02-23 21:55,947.8,21.3,30.8,5,15,0,1,0,0,0,4,21,21,7,0,1
05-02-23 22:00,961.6,21.2,30.9,5,15,0,1,0,0,0,4,21,22,7,0,1
05-02-23 22:05,973.9,21.2,31,5,15,0,1,0,0,0,4,21,22,7,0,1
05-02-23 22:10,958.1,21.3,31,5,15,0,1,0,0,0,4,21,22,7,0,1
05-02-23 22:15,975.2,21.3,31,5,15,0,1,0,0,0,4,21,22,7,0,1
05-02-23 22:20,980.1,21.2,31,5,15,0,1,0,0,0,4,21,22,7,0,1
05-02-23 22:25,989,21.3,31.1,5,15,0,1,0,0,0,4,21,22,7,0,1
05-02-23 22:30,986.9,21.3,31.1,5,15,0,1,0,0,0,4,21,22,7,0,1
05-02-23 22:35,997.8,21.3,31.1,5,15,0,1,0,0,0,4,21,22,7,0,1
05-02-23 22:40,985.5,21.3,31.1,5,15,0,1,0,0,0,4,21,22,7,0,1
05-02-23 22:45,1001.7,21.3,31.3,5,15,0,1,0,0,0,4,21,22,7,0,1
05-02-23 22:50,997.4,21.3,31.3,5,15,0,1,0,0,0,4,21,22,7,0,1
05-02-23 22:55,1011.8,21.3,31.4,5,15,0,1,0,0,0,4,21,22,7,0,1
05-02-23 23:00,1018.1,21.3,31.4,5,15,0,1,0,0,0,4,21,23,7,0,1
05-02-23 23:05,1024.4,21.3,31.4,5,15,0,1,0,0,0,4,21,23,7,0,1
05-02-23 23:10,1016.9,21.3,31.5,5,15,0,1,0,0,0,4,21,23,7,0,1
05-02-23 23:15,1034.2,21.3,31.9,5,15,0,1,0,0,0,4,21,23,7,0,1
05-02-23 23:20,1020.5,21.3,31.9,5,15,0,1,0,0,0,4,21,23,7,0,1
05-02-23 23:25,975.5,21.3,31.9,5,15,0,1,0,0,0,4,21,23,7,0,1
05-02-23 23:30,976.8,21.3,31.9,5,15,0,1,0,0,0,4,21,23,7,0,1
05-02-23 23:35,998.3,21.3,32.1,5,15,0,1,0,0,0,4,21,23,7,0,0
05-02-23 23:40,962,21.3,31.8,5,15,0,1,0,0,0,4,21,23,7,0,0
05-02-23 23:45,943.9,21.3,31.7,5,15,0,1,0,0,0,4,21,23,7,0,0
05-02-23 23:50,908.9,21.2,31.6,5,15,0,1,0,0,0,4,21,23,7,0,0
05-02-23 23:55,882.1,21.2,31.3,5,15,0,1,0,0,0,4,21,23,7,0,0
06-02-23 00:00,887.7,21.2,31.4,5,15,0,1,0,0,0,4,21,0,1,0,0
30-01-23 00:00,492.0247,20.473804,47.98767,5,16,0,0,0,1,0,2,9,0,1,0,0
30-01-23 00:05,492.0247,20.503552,47.8336,5,16,0,0,0,1,0,2,9,0,1,0,0
30-01-23 00:10,490.5005,20.473804,47.70154,5,16,0,0,0,1,0,2,9,0,1,0,0
30-01-23 00:15,490.5005,20.503552,47.78958,5,16,0,0,0,1,0,2,9,0,1,0,0
30-01-23 00:20,488.2142,20.50851,47.7510625,5,16,0,0,0,1,0,2,9,0,1,0,0
30-01-23 00:25,485.9279,20.513468,47.712545,5,16,0,0,0,1,0,2,9,0,1,0,0
30-01-23 00:30,494.311,20.513468,47.690535,5,16,0,0,0,1,0,2,9,0,1,0,0
30-01-23 00:35,486.69,20.513468,47.65752,5,16,0,0,0,1,0,2,9,0,1,0,0
30-01-23 00:40,495.0731,20.523384,47.712545,5,16,0,0,0,1,0,2,9,0,1,0,0
30-01-23 00:45,502.6941,20.513468,47.580485,5,16,0,0,0,1,0,2,9,0,1,0,0
30-01-23 00:50,479.069,20.513468,47.668525,5,16,0,0,0,1,0,2,9,0,1,0,0
30-01-23 00:55,486.69,20.523384,47.63551,5,16,0,0,0,1,0,2,9,0,1,0,0
30-01-23 01:00,476.7827,20.513468,47.492445,5,16,0,0,0,1,0,2,9,1,1,0,0
30-01-23 01:05,512.6014,20.543216,47.43742,5,16,0,0,0,1,0,2,9,1,1,0,0
30-01-23 01:10,524.0329,20.553132,47.360385,5,16,0,0,0,1,0,2,9,1,1,0,0
30-01-23 01:15,491.2626,20.5333,47.32737,5,16,0,0,0,1,0,2,9,1,1,0,0
30-01-23 01:20,479.45005,20.563048,47.1677975,5,16,0,0,0,1,0,2,9,1,1,0,0
30-01-23 01:25,467.6375,20.592796,47.008225,5,16,0,0,0,1,0,2,9,1,1,0,0
30-01-23 01:30,495.0731,20.563048,47.008225,5,16,0,0,0,1,0,2,9,1,1,0,0
30-01-23 01:35,495.0731,20.553132,46.93119,5,16,0,0,0,1,0,2,9,1,1,0,0
30-01-23 01:40,482.1174,20.553132,46.86516,5,16,0,0,0,1,0,2,9,1,1,0,0
30-01-23 01:45,502.6941,20.5333,46.832145,5,16,0,0,0,1,0,2,9,1,1,0,0
30-01-23 01:50,504.2183,20.523384,46.920185,5,16,0,0,0,1,0,2,9,1,1,0,0
30-01-23 01:55,491.2626,20.5333,46.810135,5,16,0,0,0,1,0,2,9,1,1,0,0
30-01-23 02:00,489.7384,20.543216,46.700085,5,16,0,0,0,1,0,2,9,2,1,0,0
30-01-23 02:05,504.9804,20.543216,46.744105,5,16,0,0,0,1,0,2,9,2,1,0,0
30-01-23 02:10,514.1256,20.553132,46.722095,5,16,0,0,0,1,0,2,9,2,1,0,0
30-01-23 02:15,492.0247,20.5333,46.57903,5,16,0,0,0,1,0,2,9,2,1,0,0
30-01-23 02:20,512.6014,20.553132,46.457975,5,16,0,0,0,1,0,2,9,2,1,0,0
30-01-23 02:25,511.0772,20.553132,46.435965,5,16,0,0,0,1,0,2,9,2,1,0,0
30-01-23 02:30,508.7909,20.543216,46.66707,5,16,0,0,0,1,0,2,9,2,1,0,0
30-01-23 02:35,510.3151,20.563048,46.546015,5,16,0,0,0,1,0,2,9,2,1,0,0
30-01-23 02:40,500.4078,20.553132,46.35893,5,16,0,0,0,1,0,2,9,2,1,0,0
30-01-23 02:45,499.6457,20.563048,46.53501,5,16,0,0,0,1,0,2,9,2,1,0,0
30-01-23 02:50,513.3635,20.563048,46.40295,5,16,0,0,0,1,0,2,9,2,1,0,0
30-01-23 02:55,510.3151,20.543216,46.457975,5,16,0,0,0,1,0,2,9,2,1,0,0
30-01-23 03:00,515.6498,20.553132,46.656065,5,16,0,0,0,1,0,2,9,3,1,0,0
30-01-23 03:05,495.0731,20.572964,46.479985,5,16,0,0,0,1,0,2,9,3,1,0,0
30-01-23 03:10,493.5489,20.553132,46.33692,5,16,0,0,0,1,0,2,9,3,1,0,0
30-01-23 03:15,506.5046,20.553132,46.369935,5,16,0,0,0,1,0,2,9,3,1,0,0
30-01-23 03:20,509.93405,20.563048,46.325915,5,16,0,0,0,1,0,2,9,3,1,0,0
30-01-23 03:25,513.3635,20.572964,46.281895,5,16,0,0,0,1,0,2,9,3,1,0,0
30-01-23 03:30,510.3151,20.572964,46.31491,5,16,0,0,0,1,0,2,9,3,1,0,0
30-01-23 03:35,506.5046,20.602712,46.31491,5,16,0,0,0,1,0,2,9,3,1,0,0
30-01-23 03:40,512.6014,20.553132,46.24888,5,16,0,0,0,1,0,2,9,3,1,0,0
30-01-23 03:45,513.3635,20.572964,46.237875,5,16,0,0,0,1,0,2,9,3,1,0,0
30-01-23 03:50,517.174,20.572964,46.11682,5,16,0,0,0,1,0,2,9,3,1,0,0
30-01-23 03:55,491.2626,20.572964,46.09481,5,16,0,0,0,1,0,2,9,3,1,0,0
30-01-23 04:00,518.6982,20.58288,46.149835,5,16,0,0,0,1,0,2,9,4,1,0,0
30-01-23 04:05,511.0772,20.592796,46.16084,5,16,0,0,0,1,0,2,9,4,1,0,0
30-01-23 04:10,501.1699,20.58288,46.083805,5,16,0,0,0,1,0,2,9,4,1,0,0
30-01-23 04:15,496.5973,20.572964,45.995765,5,16,0,0,0,1,0,2,9,4,1,0,0
30-01-23 04:20,496.5973,20.597754,45.9132275,5,16,0,0,0,1,0,2,9,4,1,0,0
30-01-23 04:25,496.5973,20.622544,45.83069,5,16,0,0,0,1,0,2,9,4,1,0,0
30-01-23 04:30,500.4078,20.642376,45.8527,5,16,0,0,0,1,0,2,9,4,1,0,0
30-01-23 04:35,514.8877,20.602712,45.91873,5,16,0,0,0,1,0,2,9,4,1,0,0
30-01-23 04:40,494.311,20.622544,45.74265,5,16,0,0,0,1,0,2,9,4,1,0,0
30-01-23 04:45,516.4119,20.592796,45.643605,5,16,0,0,0,1,0,2,9,4,1,0,0
30-01-23 04:50,508.7909,20.602712,45.69863,5,16,0,0,0,1,0,2,9,4,1,0,0
30-01-23 04:55,511.0772,20.58288,45.643605,5,16,0,0,0,1,0,2,9,4,1,0,0
30-01-23 05:00,510.3151,20.592796,45.58858,5,16,0,0,0,1,0,2,9,5,1,0,0
30-01-23 05:05,520.2224,20.592796,45.76466,5,16,0,0,0,1,0,2,9,5,1,0,0
30-01-23 05:10,528.6055,20.592796,45.621595,5,16,0,0,0,1,0,2,9,5,1,0,0
30-01-23 05:15,506.5046,20.592796,45.58858,5,16,0,0,0,1,0,2,9,5,1,0,0
30-01-23 05:20,515.26875,20.592796,45.599585,5,16,0,0,0,1,0,2,9,5,1,0,0
30-01-23 05:25,524.0329,20.592796,45.61059,5,16,0,0,0,1,0,2,9,5,1,0,0
30-01-23 05:30,498.1215,20.612628,45.577575,5,16,0,0,0,1,0,2,9,5,1,0,0
30-01-23 05:35,498.1215,20.602712,45.533555,5,16,0,0,0,1,0,2,9,5,1,0,0
30-01-23 05:40,514.8877,20.602712,45.47853,5,16,0,0,0,1,0,2,9,5,1,0,0
30-01-23 05:45,526.3192,20.592796,45.54456,5,16,0,0,0,1,0,2,9,5,1,0,0
30-01-23 05:50,469.9238,20.592796,45.423505,5,16,0,0,0,1,0,2,9,5,1,0,0
30-01-23 05:55,527.8434,20.602712,45.56657,5,16,0,0,0,1,0,2,9,5,1,0,0
30-01-23 06:00,490.5005,20.622544,45.401495,5,16,0,0,0,1,0,2,9,6,1,0,0
30-01-23 06:05,497.3594,20.58288,45.379485,5,16,0,0,0,1,0,2,9,6,1,0,0
30-01-23 06:10,512.6014,20.602712,45.357475,5,16,0,0,0,1,0,2,9,6,1,0,0
30-01-23 06:15,503.4562,20.592796,45.28044,5,16,0,0,0,1,0,2,9,6,1,0,0
30-01-23 06:20,500.78885,20.602712,45.3189575,5,16,0,0,0,1,0,2,9,6,1,0,0
30-01-23 06:25,498.1215,20.612628,45.357475,5,16,0,0,0,1,0,2,9,6,1,0,0
30-01-23 06:30,498.8836,20.602712,45.23642,5,16,0,0,0,1,0,2,9,6,1,0,0
30-01-23 06:35,520.2224,20.63246,45.39049,5,16,0,0,0,1,0,2,9,6,1,0,0
30-01-23 06:40,520.9845,20.612628,45.203405,5,16,0,0,0,1,0,2,9,6,1,0,0
30-01-23 06:45,514.1256,20.622544,45.17039,5,16,0,0,0,1,0,2,9,6,1,0,0
30-01-23 06:50,510.3151,20.592796,45.36848,5,16,0,0,0,1,0,2,9,6,1,0,0
30-01-23 06:55,496.5973,20.622544,45.203405,5,16,0,0,0,1,0,2,9,6,1,0,0
30-01-23 07:00,509.553,20.612628,45.137375,5,16,0,0,0,1,0,2,9,7,1,0,0
30-01-23 07:05,491.2626,20.602712,45.12637,5,16,0,0,0,1,0,2,9,7,1,0,0
30-01-23 07:10,515.6498,20.63246,45.12637,5,16,0,0,0,1,0,2,9,7,1,0,0
30-01-23 07:15,505.7425,20.642376,45.08235,5,16,0,0,0,1,0,2,9,7,1,0,0
30-01-23 07:20,486.69,20.612628,45.06034,5,16,0,0,0,1,0,2,9,7,1,0,0
30-01-23 07:25,492.7868,20.63246,44.983305,5,16,0,0,0,1,0,2,9,7,1,0,0
30-01-23 07:30,498.1215,20.63246,45.17039,5,16,0,0,0,1,0,2,9,7,1,0,0
30-01-23 07:35,482.8795,20.612628,44.95029,5,16,0,0,0,1,0,2,9,7,1,0,0
30-01-23 07:40,520.9845,20.622544,45.08235,5,16,0,0,0,1,0,2,9,7,1,0,0
30-01-23 07:45,509.553,20.63246,45.10436,5,16,0,0,0,1,0,2,9,7,1,0,0
30-01-23 07:50,498.8836,20.642376,45.005315,5,16,0,0,0,1,0,2,9,7,1,0,0
